Date,Open,High,Low,Price
"Mar 01, 2019","1,312.20","1,312.20","1,288.90","1,296.40"
"Feb 28, 2019","1,321.10","1,323.70","1,311.50","1,312.80"
"Feb 27, 2019","1,327.70","1,327.90","1,316.50","1,317.70"
"Feb 26, 2019","1,323.30","1,325.50","1,323.30","1,325.10"
"Feb 25, 2019","1,329.20","1,331.60","1,325.60","1,325.90"
"Feb 22, 2019","1,324.20","1,331.30","1,321.00","1,329.20"
"Feb 21, 2019","1,331.30","1,334.90","1,320.90","1,323.50"
"Feb 20, 2019","1,342.20","1,344.00","1,338.00","1,343.30"
"Feb 19, 2019","1,320.90","1,340.10","1,320.50","1,340.10"
"Feb 15, 2019","1,313.60","1,318.80","1,313.60","1,318.10"
"Feb 14, 2019","1,305.00","1,311.80","1,301.60","1,309.80"
"Feb 13, 2019","1,311.60","1,316.00","1,308.10","1,310.80"
"Feb 12, 2019","1,310.00","1,312.00","1,307.60","1,309.20"
"Feb 11, 2019","1,313.40","1,313.40","1,304.70","1,307.00"
"Feb 08, 2019","1,309.50","1,314.00","1,307.80","1,313.70"
"Feb 07, 2019","1,302.90","1,310.40","1,302.20","1,309.40"
"Feb 06, 2019","1,312.50","1,313.50","1,305.00","1,309.50"
"Feb 05, 2019","1,311.10","1,315.10","1,311.00","1,314.20"
"Feb 04, 2019","1,318.10","1,318.10","1,308.30","1,314.30"
"Feb 01, 2019","1,320.30","1,320.70","1,315.40","1,316.90"
"Jan 31, 2019","1,320.00","1,325.40","1,316.70","1,319.70"
"Jan 30, 2019","1,310.40","1,323.40","1,308.10","1,309.90"
"Jan 29, 2019","1,308.20","1,308.20","1,308.20","1,308.20"
"Jan 28, 2019","1,300.80","1,307.10","1,298.40","1,302.40"
"Jan 25, 2019","1,297.40","1,297.40","1,297.40","1,297.40"
"Jan 24, 2019","1,279.10","1,279.10","1,278.50","1,279.10"
"Jan 23, 2019","1,281.70","1,283.90","1,278.70","1,283.10"
"Jan 22, 2019","1,282.50","1,283.30","1,282.50","1,282.50"
"Jan 18, 2019","1,281.30","1,281.30","1,281.30","1,281.30"
"Jan 17, 2019","1,291.60","1,292.70","1,288.50","1,291.00"
"Jan 16, 2019","1,291.60","1,291.60","1,291.60","1,291.60"
"Jan 15, 2019","1,290.10","1,292.70","1,286.20","1,286.20"
"Jan 14, 2019","1,292.40","1,293.90","1,289.10","1,289.10"
"Jan 11, 2019","1,291.20","1,291.20","1,286.30","1,287.10"
"Jan 10, 2019","1,284.70","1,284.70","1,284.70","1,284.70"
"Jan 09, 2019","1,279.40","1,289.30","1,279.20","1,289.30"
"Jan 08, 2019","1,280.50","1,283.20","1,278.20","1,283.20"
"Jan 07, 2019","1,286.80","1,286.80","1,286.60","1,286.80"
"Jan 04, 2019","1,294.20","1,294.20","1,275.30","1,282.70"
"Jan 03, 2019","1,286.80","1,292.00","1,286.70","1,291.80"
"Jan 02, 2019","1,286.00","1,286.00","1,277.60","1,281.00"
"Dec 31, 2018","1,278.00","1,281.30","1,277.60","1,278.30"
"Dec 28, 2018","1,273.50","1,280.10","1,273.50","1,279.90"
"Dec 27, 2018","1,276.70","1,277.30","1,276.70","1,277.30"
"Dec 26, 2018","1,269.30","1,277.40","1,269.20","1,269.20"
"Dec 24, 2018","1,260.30","1,268.50","1,260.30","1,267.50"
"Dec 21, 2018","1,260.30","1,261.30","1,253.80","1,253.80"
"Dec 20, 2018","1,243.20","1,263.60","1,243.20","1,263.60"
"Dec 19, 2018","1,255.80","1,255.80","1,252.10","1,252.10"
"Dec 18, 2018","1,248.20","1,249.20","1,245.60","1,249.20"
"Dec 17, 2018","1,239.30","1,247.40","1,239.30","1,247.40"
"Dec 14, 2018","1,241.70","1,241.70","1,234.10","1,237.00"
"Dec 13, 2018","1,243.50","1,243.50","1,241.00","1,242.70"
"Dec 12, 2018","1,245.30","1,245.60","1,244.10","1,244.40"
"Dec 11, 2018","1,245.80","1,248.70","1,241.50","1,241.90"
"Dec 10, 2018","1,249.60","1,249.60","1,241.70","1,243.70"
"Dec 07, 2018","1,238.30","1,249.80","1,237.60","1,246.80"
"Dec 06, 2018","1,237.50","1,244.40","1,234.80","1,238.10"
"Dec 04, 2018","1,231.00","1,241.40","1,230.40","1,241.10"
"Dec 03, 2018","1,222.50","1,234.10","1,221.30","1,233.90"
"Nov 30, 2018","1,224.10","1,225.00","1,216.10","1,220.20"
"Nov 29, 2018","1,221.00","1,228.70","1,220.50","1,224.10"
"Nov 28, 2018","1,211.50","1,221.40","1,211.50","1,221.40"
"Nov 27, 2018","1,221.90","1,222.00","1,211.20","1,211.20"
"Nov 26, 2018","1,220.20","1,222.00","1,220.20","1,220.20"
"Nov 23, 2018","1,224.80","1,224.80","1,221.00","1,221.00"
"Nov 21, 2018","1,225.80","1,225.80","1,225.80","1,225.80"
"Nov 20, 2018","1,225.30","1,228.80","1,219.00","1,219.00"
"Nov 19, 2018","1,223.10","1,223.10","1,223.10","1,223.10"
"Nov 16, 2018","1,216.70","1,223.80","1,216.70","1,220.80"
"Nov 15, 2018","1,212.80","1,212.80","1,212.80","1,212.80"
"Nov 14, 2018","1,207.90","1,207.90","1,207.90","1,207.90"
"Nov 13, 2018","1,196.30","1,201.30","1,196.30","1,199.20"
"Nov 12, 2018","1,201.60","1,201.60","1,201.30","1,201.30"
"Nov 09, 2018","1,207.90","1,207.90","1,206.40","1,206.40"
"Nov 08, 2018","1,222.90","1,222.90","1,222.90","1,222.90"
"Nov 07, 2018","1,228.60","1,228.60","1,226.20","1,226.20"
"Nov 06, 2018","1,230.70","1,233.80","1,223.80","1,223.80"
"Nov 05, 2018","1,230.60","1,231.50","1,226.70","1,229.80"
"Nov 02, 2018","1,233.30","1,233.30","1,230.90","1,230.90"
"Nov 01, 2018","1,215.40","1,236.00","1,215.40","1,236.00"
"Oct 31, 2018","1,216.00","1,216.60","1,212.00","1,212.30"
"Oct 30, 2018","1,227.70","1,227.70","1,219.80","1,222.60"
"Oct 29, 2018","1,224.50","1,224.50","1,224.50","1,224.50"
"Oct 26, 2018","1,234.30","1,234.80","1,232.50","1,232.50"
"Oct 25, 2018","1,238.60","1,238.60","1,229.10","1,229.10"
"Oct 24, 2018","1,231.60","1,231.60","1,227.80","1,227.80"
"Oct 23, 2018","1,224.80","1,237.80","1,224.80","1,233.40"
"Oct 22, 2018","1,224.50","1,224.50","1,219.60","1,221.20"
"Oct 19, 2018","1,225.30","1,225.30","1,225.30","1,225.30"
"Oct 18, 2018","1,226.50","1,226.50","1,226.50","1,226.50"
"Oct 17, 2018","1,225.90","1,225.90","1,223.70","1,223.70"
"Oct 16, 2018","1,227.10","1,230.50","1,227.10","1,227.30"
"Oct 15, 2018","1,222.40","1,232.30","1,222.40","1,226.40"
"Oct 12, 2018","1,221.60","1,221.60","1,216.00","1,218.10"
"Oct 11, 2018","1,198.10","1,224.60","1,196.30","1,223.50"
"Oct 10, 2018","1,189.30","1,192.00","1,189.30","1,189.30"
"Oct 09, 2018","1,185.60","1,189.10","1,185.60","1,187.20"
"Oct 08, 2018","1,201.00","1,201.00","1,183.70","1,184.40"
"Oct 05, 2018","1,197.10","1,205.30","1,196.90","1,201.20"
"Oct 04, 2018","1,199.30","1,204.60","1,197.20","1,197.20"
"Oct 03, 2018","1,202.60","1,202.60","1,196.60","1,198.30"
"Oct 02, 2018","1,193.00","1,206.00","1,190.30","1,202.40"
"Oct 01, 2018","1,191.60","1,191.60","1,185.80","1,187.10"
"Sep 28, 2018","1,181.70","1,191.90","1,180.00","1,191.50"
"Sep 27, 2018","1,194.60","1,197.30","1,180.50","1,182.30"
"Sep 26, 2018","1,194.00","1,194.00","1,194.00","1,194.00"
"Sep 25, 2018","1,202.10","1,202.80","1,200.00","1,200.00"
"Sep 24, 2018","1,199.30","1,199.30","1,199.30","1,199.30"
"Sep 21, 2018","1,196.20","1,196.20","1,196.20","1,196.20"
"Sep 20, 2018","1,206.20","1,206.20","1,206.20","1,206.20"
"Sep 19, 2018","1,202.20","1,202.20","1,202.20","1,202.20"
"Sep 18, 2018","1,198.70","1,198.70","1,196.80","1,196.80"
"Sep 17, 2018","1,199.70","1,199.70","1,199.70","1,199.70"
"Sep 14, 2018","1,195.00","1,195.00","1,195.00","1,195.00"
"Sep 13, 2018","1,203.40","1,203.40","1,200.00","1,202.00"
"Sep 12, 2018","1,205.00","1,205.00","1,204.70","1,204.70"
"Sep 11, 2018","1,190.40","1,196.30","1,190.40","1,195.40"
"Sep 10, 2018","1,193.00","1,193.00","1,193.00","1,193.00"
"Sep 07, 2018","1,198.30","1,198.30","1,193.10","1,193.60"
"Sep 06, 2018","1,202.00","1,202.00","1,197.90","1,197.90"
"Sep 05, 2018","1,192.50","1,196.00","1,192.50","1,194.90"
"Sep 04, 2018","1,193.80","1,193.80","1,189.90","1,192.70"
"Aug 31, 2018","1,207.10","1,208.20","1,199.10","1,200.30"
"Aug 30, 2018","1,205.40","1,205.60","1,196.00","1,197.70"
"Aug 29, 2018","1,205.20","1,205.20","1,202.40","1,204.50"
"Aug 28, 2018","1,209.70","1,217.00","1,202.30","1,207.40"
"Aug 27, 2018","1,210.30","1,211.40","1,205.20","1,209.00"
"Aug 24, 2018","1,185.30","1,208.00","1,185.30","1,206.30"
"Aug 23, 2018","1,189.30","1,190.30","1,184.90","1,187.00"
"Aug 22, 2018","1,194.70","1,196.30","1,194.70","1,196.30"
"Aug 21, 2018","1,189.80","1,192.60","1,189.80","1,192.60"
"Aug 20, 2018","1,184.80","1,190.00","1,184.40","1,186.80"
"Aug 17, 2018","1,174.70","1,181.20","1,174.70","1,176.50"
"Aug 16, 2018","1,173.20","1,180.20","1,161.40","1,176.20"
"Aug 15, 2018","1,187.80","1,188.10","1,174.60","1,177.50"
"Aug 14, 2018","1,193.10","1,197.50","1,192.80","1,193.00"
"Aug 13, 2018","1,207.00","1,207.40","1,191.30","1,191.30"
"Aug 10, 2018","1,212.50","1,216.40","1,205.60","1,211.10"
"Aug 09, 2018","1,214.50","1,215.30","1,211.60","1,211.90"
"Aug 08, 2018","1,212.00","1,215.20","1,205.90","1,212.60"
"Aug 07, 2018","1,207.80","1,214.80","1,207.80","1,209.60"
"Aug 06, 2018","1,214.40","1,214.40","1,206.60","1,208.60"
"Aug 03, 2018","1,206.50","1,218.60","1,205.10","1,214.20"
"Aug 02, 2018","1,214.70","1,219.30","1,205.80","1,210.60"
"Aug 01, 2018","1,222.90","1,223.70","1,214.40","1,217.90"
"Jul 31, 2018","1,220.40","1,228.10","1,213.00","1,223.70"
"Jul 30, 2018","1,222.50","1,223.90","1,218.10","1,221.30"
"Jul 27, 2018","1,222.60","1,222.60","1,222.60","1,222.60"
"Jul 26, 2018","1,227.80","1,227.80","1,225.30","1,225.30"
"Jul 25, 2018","1,231.40","1,231.40","1,231.40","1,231.40"
"Jul 24, 2018","1,223.90","1,223.90","1,223.90","1,223.90"
"Jul 23, 2018","1,222.00","1,224.00","1,222.00","1,224.00"
"Jul 20, 2018","1,229.50","1,229.50","1,229.50","1,229.50"
"Jul 19, 2018","1,227.20","1,228.00","1,211.70","1,222.40"
"Jul 18, 2018","1,226.70","1,226.70","1,222.20","1,226.30"
"Jul 17, 2018","1,225.70","1,225.70","1,225.70","1,225.70"
"Jul 16, 2018","1,242.70","1,243.80","1,238.10","1,238.10"
"Jul 13, 2018","1,244.70","1,247.00","1,239.60","1,239.60"
"Jul 12, 2018","1,240.90","1,246.70","1,240.90","1,245.00"
"Jul 11, 2018","1,253.20","1,253.20","1,242.80","1,242.80"
"Jul 10, 2018","1,256.20","1,256.90","1,249.30","1,253.80"
"Jul 09, 2018","1,258.20","1,262.30","1,257.70","1,258.10"
"Jul 06, 2018","1,255.50","1,255.50","1,254.30","1,254.30"
"Jul 05, 2018","1,255.50","1,257.30","1,253.60","1,257.30"
"Jul 03, 2018","1,238.10","1,254.10","1,237.00","1,251.60"
"Jul 02, 2018","1,249.90","1,249.90","1,239.80","1,239.80"
"Jun 29, 2018","1,250.30","1,253.30","1,249.10","1,251.30"
"Jun 28, 2018","1,251.70","1,251.70","1,244.80","1,247.80"
"Jun 27, 2018","1,255.50","1,255.50","1,252.30","1,252.80"
"Jun 26, 2018","1,267.20","1,267.20","1,256.60","1,256.60"
"Jun 25, 2018","1,270.60","1,271.20","1,265.60","1,265.60"
"Jun 22, 2018","1,268.10","1,270.20","1,267.00","1,267.40"
"Jun 21, 2018","1,262.70","1,268.90","1,260.00","1,267.20"
"Jun 20, 2018","1,274.40","1,274.40","1,271.20","1,271.20"
"Jun 19, 2018","1,278.70","1,281.80","1,269.90","1,275.60"
"Jun 18, 2018","1,280.70","1,280.70","1,276.20","1,276.20"
"Jun 15, 2018","1,297.20","1,307.70","1,274.00","1,274.60"
"Jun 14, 2018","1,297.20","1,307.70","1,297.20","1,304.00"
"Jun 13, 2018","1,294.00","1,299.40","1,290.90","1,296.90"
"Jun 12, 2018","1,297.80","1,298.10","1,292.70","1,295.10"
"Jun 11, 2018","1,299.30","1,302.00","1,295.20","1,298.90"
"Jun 08, 2018","1,295.30","1,299.40","1,294.80","1,298.10"
"Jun 07, 2018","1,298.40","1,302.80","1,296.20","1,298.70"
"Jun 06, 2018","1,296.10","1,300.40","1,294.10","1,297.10"
"Jun 05, 2018","1,292.10","1,299.80","1,289.90","1,297.50"
"Jun 04, 2018","1,293.90","1,297.10","1,290.00","1,293.10"
"Jun 01, 2018","1,298.60","1,299.50","1,288.90","1,294.80"
"May 31, 2018","1,301.00","1,306.80","1,296.60","1,300.10"
"May 30, 2018","1,298.00","1,303.70","1,295.20","1,301.50"
"May 29, 2018","1,298.70","1,298.70","1,298.70","1,298.70"
"May 25, 2018","1,303.30","1,303.30","1,303.30","1,303.30"
"May 24, 2018","1,303.70","1,303.70","1,303.70","1,303.70"
"May 23, 2018","1,289.30","1,289.30","1,289.30","1,289.30"
"May 22, 2018","1,291.70","1,291.70","1,291.70","1,291.70"
"May 21, 2018","1,287.40","1,292.10","1,287.40","1,290.20"
"May 18, 2018","1,285.20","1,290.20","1,285.20","1,290.20"
"May 17, 2018","1,291.30","1,291.30","1,288.20","1,288.20"
"May 16, 2018","1,290.90","1,294.00","1,285.40","1,290.20"
"May 15, 2018","1,304.60","1,304.70","1,288.90","1,288.90"
"May 14, 2018","1,319.90","1,319.90","1,316.50","1,316.50"
"May 11, 2018","1,319.00","1,319.00","1,319.00","1,319.00"
"May 10, 2018","1,312.20","1,320.80","1,312.20","1,320.80"
"May 09, 2018","1,311.30","1,311.30","1,311.30","1,311.30"
"May 08, 2018","1,310.10","1,312.00","1,308.50","1,312.00"
"May 07, 2018","1,310.60","1,312.50","1,310.20","1,312.20"
"May 04, 2018","1,312.70","1,312.70","1,312.70","1,312.70"
"May 03, 2018","1,310.70","1,310.70","1,310.70","1,310.70"
"May 02, 2018","1,309.00","1,309.30","1,302.60","1,302.60"
"May 01, 2018","1,313.20","1,313.80","1,303.40","1,303.80"
"Apr 30, 2018","1,309.60","1,316.20","1,309.60","1,316.20"
"Apr 27, 2018","1,315.30","1,321.70","1,312.80","1,320.30"
"Apr 26, 2018","1,315.70","1,316.30","1,315.70","1,316.30"
"Apr 25, 2018","1,324.00","1,325.00","1,320.00","1,321.20"
"Apr 24, 2018","1,326.40","1,331.70","1,326.20","1,331.40"
"Apr 23, 2018","1,334.00","1,334.40","1,322.50","1,322.50"
"Apr 20, 2018","1,342.50","1,343.40","1,335.30","1,336.70"
"Apr 19, 2018","1,348.60","1,355.20","1,341.60","1,346.80"
"Apr 18, 2018","1,343.50","1,354.20","1,343.50","1,351.20"
"Apr 17, 2018","1,348.00","1,348.10","1,339.00","1,347.20"
"Apr 16, 2018","1,341.00","1,348.80","1,341.00","1,347.50"
"Apr 13, 2018","1,335.90","1,346.00","1,335.90","1,344.80"
"Apr 12, 2018","1,351.20","1,351.50","1,334.60","1,338.40"
"Apr 11, 2018","1,340.10","1,365.40","1,340.10","1,356.50"
"Apr 10, 2018","1,335.20","1,342.00","1,333.00","1,342.00"
"Apr 09, 2018","1,333.00","1,337.50","1,327.00","1,336.30"
"Apr 06, 2018","1,326.50","1,333.00","1,319.00","1,331.90"
"Apr 05, 2018","1,333.50","1,333.70","1,322.60","1,324.30"
"Apr 04, 2018","1,331.80","1,347.30","1,331.60","1,335.80"
"Apr 03, 2018","1,340.40","1,341.50","1,328.50","1,332.80"
"Apr 02, 2018","1,327.00","1,344.20","1,324.70","1,342.10"
"Mar 29, 2018","1,324.00","1,327.10","1,321.70","1,322.80"
"Mar 28, 2018","1,345.00","1,346.40","1,322.40","1,324.20"
"Mar 27, 2018","1,341.00","1,341.30","1,341.00","1,341.30"
"Mar 26, 2018","1,348.50","1,354.40","1,345.10","1,354.40"
"Mar 23, 2018","1,343.20","1,349.30","1,343.20","1,349.30"
"Mar 22, 2018","1,326.60","1,326.60","1,326.60","1,326.60"
"Mar 21, 2018","1,312.40","1,328.80","1,312.40","1,320.70"
"Mar 20, 2018","1,311.10","1,311.10","1,311.10","1,311.10"
"Mar 19, 2018","1,309.40","1,316.90","1,307.30","1,316.80"
"Mar 16, 2018","1,310.10","1,311.30","1,310.10","1,311.30"
"Mar 15, 2018","1,316.80","1,316.80","1,316.80","1,316.80"
"Mar 14, 2018","1,322.20","1,324.40","1,322.20","1,324.40"
"Mar 13, 2018","1,325.90","1,325.90","1,325.30","1,325.90"
"Mar 12, 2018","1,319.40","1,319.40","1,319.40","1,319.40"
"Mar 09, 2018","1,316.80","1,322.40","1,313.00","1,322.40"
"Mar 08, 2018","1,324.80","1,326.80","1,319.30","1,319.90"
"Mar 07, 2018","1,338.10","1,338.10","1,326.00","1,326.00"
"Mar 06, 2018","1,321.60","1,333.60","1,321.40","1,333.60"
"Mar 05, 2018","1,323.50","1,325.90","1,318.10","1,318.10"
"Mar 02, 2018","1,314.30","1,323.20","1,314.30","1,321.10"
"Mar 01, 2018","1,310.40","1,318.10","1,301.80","1,302.90"
"Feb 28, 2018","1,315.40","1,321.00","1,315.40","1,315.50"
"Feb 27, 2018","1,331.70","1,332.60","1,312.70","1,315.50"
"Feb 26, 2018","1,335.00","1,340.50","1,330.70","1,330.70"
"Feb 23, 2018","1,328.00","1,332.10","1,327.70","1,328.20"
"Feb 22, 2018","1,322.00","1,331.40","1,322.00","1,330.60"
"Feb 21, 2018","1,326.80","1,331.50","1,324.40","1,330.00"
"Feb 20, 2018","1,348.40","1,350.20","1,328.50","1,328.80"
"Feb 16, 2018","1,354.00","1,361.40","1,344.90","1,353.20"
"Feb 15, 2018","1,352.00","1,355.90","1,349.70","1,352.10"
"Feb 14, 2018","1,332.80","1,355.50","1,324.00","1,355.50"
"Feb 13, 2018","1,324.50","1,329.60","1,323.40","1,328.10"
"Feb 12, 2018","1,323.80","1,325.50","1,318.00","1,324.20"
"Feb 09, 2018","1,320.90","1,322.00","1,311.90","1,313.10"
"Feb 08, 2018","1,317.10","1,321.10","1,307.00","1,316.90"
"Feb 07, 2018","1,325.40","1,331.10","1,310.50","1,311.60"
"Feb 06, 2018","1,338.20","1,343.70","1,319.50","1,326.10"
"Feb 05, 2018","1,331.10","1,340.20","1,329.00","1,333.00"
"Feb 02, 2018","1,348.50","1,352.10","1,327.70","1,333.70"
"Feb 01, 2018","1,343.80","1,350.60","1,336.80","1,344.30"
"Jan 31, 2018","1,337.50","1,346.90","1,331.80","1,339.00"
"Jan 30, 2018","1,338.70","1,347.80","1,332.80","1,335.40"
"Jan 29, 2018",-,-,-,-
"Jan 26, 2018","1,351.60","1,352.00","1,350.90","1,351.60"
"Jan 25, 2018","1,356.30","1,362.40","1,346.70","1,362.40"
"Jan 24, 2018","1,355.90","1,357.20","1,355.90","1,355.90"
"Jan 23, 2018","1,335.80","1,335.90","1,335.70","1,335.70"
"Jan 22, 2018","1,328.40","1,330.90","1,328.40","1,330.90"
"Jan 19, 2018","1,330.10","1,333.00","1,330.10","1,331.90"
"Jan 18, 2018","1,328.90","1,328.90","1,326.00","1,326.00"
"Jan 17, 2018","1,334.40","1,338.00","1,326.80","1,338.00"
"Jan 16, 2018","1,331.10","1,335.40","1,331.00","1,335.40"
"Jan 12, 2018","1,327.80","1,338.20","1,327.80","1,333.40"
"Jan 11, 2018","1,317.10","1,320.60","1,316.30","1,320.60"
"Jan 10, 2018","1,320.30","1,320.70","1,315.30","1,317.40"
"Jan 09, 2018","1,309.60","1,311.70","1,309.60","1,311.70"
"Jan 08, 2018","1,319.90","1,319.90","1,314.60","1,318.60"
"Jan 05, 2018","1,320.30","1,320.30","1,320.30","1,320.30"
"Jan 04, 2018","1,319.40","1,322.00","1,319.40","1,319.40"
"Jan 03, 2018","1,320.00","1,320.10","1,312.10","1,316.20"
"Jan 02, 2018","1,302.30","1,317.60","1,302.30","1,313.70"
"Dec 29, 2017","1,294.20","1,306.30","1,294.00","1,306.30"
"Dec 28, 2017","1,288.20","1,294.10","1,288.20","1,294.10"
"Dec 27, 2017","1,284.00","1,287.00","1,284.00","1,287.00"
"Dec 26, 2017","1,282.40","1,284.10","1,281.80","1,284.10"
"Dec 22, 2017","1,266.30","1,276.30","1,266.30","1,275.40"
"Dec 21, 2017","1,266.40","1,267.40","1,264.30","1,267.30"
"Dec 20, 2017","1,261.30","1,266.60","1,261.30","1,266.10"
"Dec 19, 2017","1,261.10","1,264.30","1,259.50","1,260.70"
"Dec 18, 2017","1,256.20","1,262.40","1,255.70","1,262.20"
"Dec 15, 2017","1,253.10","1,260.30","1,253.10","1,254.30"
"Dec 14, 2017","1,252.90","1,257.70","1,250.30","1,253.80"
"Dec 13, 2017","1,241.90","1,254.50","1,239.80","1,245.40"
"Dec 12, 2017","1,241.30","1,244.40","1,236.50","1,238.50"
"Dec 11, 2017","1,248.40","1,249.20","1,239.90","1,243.70"
"Dec 08, 2017","1,246.30","1,249.30","1,241.50","1,245.20"
"Dec 07, 2017","1,262.30","1,262.40","1,243.90","1,249.80"
"Dec 06, 2017","1,264.90","1,267.80","1,261.60","1,262.80"
"Dec 05, 2017","1,275.40","1,275.80","1,260.00","1,261.60"
"Dec 04, 2017","1,272.50","1,276.10","1,270.30","1,274.30"
"Dec 01, 2017","1,274.10","1,288.60","1,271.00","1,278.80"
"Nov 30, 2017","1,283.10","1,284.50","1,269.70","1,273.20"
"Nov 29, 2017","1,293.40","1,296.20","1,281.10","1,282.10"
"Nov 28, 2017","1,294.70","1,294.70","1,294.70","1,294.70"
"Nov 27, 2017","1,293.80","1,293.80","1,293.80","1,293.80"
"Nov 24, 2017","1,286.70","1,286.70","1,286.70","1,286.70"
"Nov 22, 2017","1,284.70","1,291.60","1,282.90","1,291.60"
"Nov 21, 2017","1,281.10","1,281.10","1,281.10","1,281.10"
"Nov 20, 2017","1,274.60","1,275.90","1,274.60","1,274.60"
"Nov 17, 2017","1,288.30","1,295.80","1,288.30","1,295.80"
"Nov 16, 2017","1,277.50","1,277.50","1,277.40","1,277.40"
"Nov 15, 2017","1,281.40","1,284.70","1,275.90","1,276.50"
"Nov 14, 2017","1,276.90","1,281.50","1,276.90","1,281.50"
"Nov 13, 2017","1,277.30","1,277.30","1,277.00","1,277.30"
"Nov 10, 2017","1,283.50","1,283.50","1,272.40","1,272.40"
"Nov 09, 2017","1,279.70","1,286.90","1,279.70","1,285.60"
"Nov 08, 2017","1,275.90","1,284.90","1,274.70","1,281.60"
"Nov 07, 2017","1,276.80","1,276.80","1,270.40","1,273.70"
"Nov 06, 2017","1,269.00","1,280.50","1,269.00","1,279.40"
"Nov 03, 2017","1,265.30","1,267.90","1,265.30","1,266.50"
"Nov 02, 2017","1,274.90","1,274.90","1,274.90","1,274.90"
"Nov 01, 2017","1,272.20","1,274.80","1,270.30","1,274.10"
"Oct 31, 2017","1,273.10","1,274.60","1,266.10","1,267.00"
"Oct 30, 2017","1,270.00","1,274.10","1,267.90","1,274.10"
"Oct 27, 2017","1,268.40","1,268.50","1,267.10","1,268.50"
"Oct 26, 2017","1,273.50","1,273.50","1,264.70","1,266.30"
"Oct 25, 2017","1,269.90","1,275.40","1,269.90","1,275.40"
"Oct 24, 2017","1,275.50","1,275.50","1,273.70","1,275.00"
"Oct 23, 2017","1,274.70","1,280.80","1,271.50","1,277.70"
"Oct 20, 2017","1,279.60","1,279.60","1,277.40","1,277.40"
"Oct 19, 2017","1,286.40","1,286.90","1,285.10","1,286.90"
"Oct 18, 2017","1,279.90","1,279.90","1,279.90","1,279.90"
"Oct 17, 2017","1,295.10","1,295.10","1,283.00","1,283.00"
"Oct 16, 2017","1,302.00","1,303.80","1,291.90","1,299.90"
"Oct 13, 2017","1,293.30","1,301.70","1,291.70","1,301.50"
"Oct 12, 2017","1,291.50","1,294.50","1,289.30","1,293.30"
"Oct 11, 2017","1,287.30","1,292.00","1,284.90","1,285.80"
"Oct 10, 2017","1,282.60","1,293.00","1,281.70","1,290.60"
"Oct 09, 2017","1,280.60","1,284.00","1,279.00","1,281.80"
"Oct 06, 2017","1,267.60","1,272.00","1,260.50","1,271.60"
"Oct 05, 2017","1,277.80","1,277.80","1,267.60","1,269.90"
"Oct 04, 2017","1,273.80","1,280.80","1,270.00","1,273.70"
"Oct 03, 2017","1,269.70","1,273.30","1,268.60","1,271.50"
"Oct 02, 2017","1,275.00","1,276.10","1,270.40","1,272.70"
"Sep 29, 2017","1,284.20","1,289.40","1,281.50","1,281.50"
"Sep 28, 2017","1,283.10","1,288.00","1,277.00","1,285.50"
"Sep 27, 2017","1,283.40","1,283.40","1,283.40","1,283.40"
"Sep 26, 2017","1,304.50","1,305.60","1,297.00","1,297.00"
"Sep 25, 2017","1,293.10","1,309.20","1,291.00","1,306.80"
"Sep 22, 2017","1,295.00","1,295.70","1,293.30","1,293.30"
